transaction_id,account_id,transaction_date,transaction_type,amount
44328,621,2023-02-26,Credit,310.28
44329,621,2024-06-17,Credit,120.77
44330,621,2024-05-20,Debit,24493.19
44331,621,2025-05-22,Credit,337.55
44332,621,2025-12-02,Credit,185.12
44333,621,2025-12-04,Debit,148.19
44334,621,2024-05-07,Debit,293.24
44335,621,2024-06-08,Debit,178.08
44336,621,2022-11-08,Debit,78.13
44337,621,2022-12-13,Debit,114.31
44338,621,2022-10-27,Debit,280.64
44339,621,2023-08-10,Credit,382.79
44340,621,2024-02-22,Debit,409.62
44341,621,2025-05-02,Debit,323.94
44342,621,2024-03-26,Debit,3476.29
44343,621,2022-09-17,Credit,2453.81
44344,621,2024-04-19,Debit,59.88
44345,621,2022-09-02,Debit,282.78
44346,621,2023-06-17,Credit,259.11
44347,621,2024-05-08,Debit,1206.36
44348,621,2024-06-26,Debit,93.01
44349,621,2023-07-17,Debit,414.17
44350,621,2024-06-22,Credit,45042.15
44351,621,2025-08-27,Debit,507.36
44352,621,2025-02-15,Debit,10930.62
44353,621,2024-10-06,Debit,414.87
44354,621,2022-11-04,Credit,490.71
44355,621,2023-03-14,Debit,358.04
44356,621,2023-04-20,Credit,433.31
44357,621,2024-01-27,Debit,220.40
44358,621,2023-10-25,Debit,5386.95
44359,621,2023-07-27,Credit,50566.49
44360,621,2025-07-20,Credit,213.64
44361,621,2024-06-17,Credit,433.21
44362,621,2024-05-09,Credit,389.65
44363,621,2024-09-28,Credit,128.39
44364,621,2023-05-15,Debit,321.36
44365,621,2023-01-09,Debit,1466.82
44366,621,2023-01-06,Credit,91.78
44367,621,2023-05-17,Credit,185.35
44368,621,2023-07-03,Debit,336.20
44369,621,2025-12-09,Debit,528.40
44370,621,2022-10-24,Debit,69.19
44371,621,2025-11-30,Debit,344.54
44372,621,2023-05-13,Debit,510.58
44373,621,2023-07-07,Debit,72.69
44374,621,2025-12-03,Credit,385.96
44375,621,2023-04-20,Credit,475.15
44376,621,2025-09-20,Debit,172.43
44377,621,2025-03-28,Debit,46942.96
44378,621,2025-08-27,Debit,397.88
44379,621,2023-08-15,Credit,374.13
44380,621,2024-12-08,Credit,548.19
44381,621,2023-09-18,Debit,98.23
44382,621,2023-05-10,Credit,435.98
44383,621,2025-06-29,Debit,456.09
44384,621,2024-04-09,Debit,128.12
44385,621,2025-07-13,Debit,33429.48
44386,621,2024-02-16,Credit,377.92
44387,621,2023-12-24,Debit,528.08
44388,621,2024-04-29,Credit,466.13
44389,621,2025-11-07,Credit,224.84
44390,621,2023-09-16,Credit,310.63
44391,621,2023-04-10,Debit,127.73
44392,621,2025-02-10,Debit,5327.02
44393,621,2025-01-08,Credit,154.25
44394,621,2023-08-12,Debit,394.55
44395,621,2024-09-12,Debit,535.66
44396,621,2025-11-02,Credit,89.15
44397,621,2025-12-05,Credit,543.30
44398,621,2024-10-09,Debit,177.20
44399,621,2024-03-23,Debit,147.03
44400,621,2023-08-29,Credit,56.32
44401,621,2025-01-24,Debit,202.49
44402,621,2022-10-24,Credit,1529.89
44403,621,2025-05-02,Debit,214.78
44404,621,2024-02-06,Credit,151.22
44405,621,2024-07-05,Debit,282.30
44406,621,2025-05-09,Debit,377.18
44407,621,2023-10-17,Debit,143.94
44408,621,2023-06-15,Debit,62.18
44409,621,2024-10-14,Debit,95.76
44410,621,2025-06-19,Debit,280.76
44411,621,2023-06-24,Debit,176.02
44412,621,2024-04-12,Debit,81.44
44413,621,2022-08-26,Credit,276.29
44414,621,2025-09-28,Debit,4345.19
44415,621,2025-04-04,Credit,25530.79
44416,621,2022-11-28,Debit,349.22
44417,621,2025-04-16,Debit,52356.41
44418,621,2024-01-07,Credit,353.27
44419,621,2025-03-19,Credit,483.69
44420,621,2024-12-20,Debit,471.60
44421,621,2024-05-26,Debit,226.59
44422,621,2025-11-26,Debit,198.43
44423,621,2022-12-23,Debit,378.80
44424,621,2022-08-06,Credit,261.88
44425,621,2023-05-16,Credit,327.60
44426,621,2024-12-19,Debit,51.05
44427,621,2025-06-06,Debit,78.00
44428,621,2023-01-01,Debit,245.47
44429,621,2023-12-05,Credit,59.65
44430,621,2025-05-05,Debit,456.37
44431,621,2023-03-12,Debit,238.37
44432,621,2023-09-15,Debit,243.75
44433,621,2024-01-04,Credit,215.93
44434,621,2025-04-09,Credit,322.09
44435,621,2023-04-03,Debit,97.02
44436,621,2025-01-28,Credit,506.11
44437,621,2024-07-06,Debit,95.53
44438,621,2023-09-17,Debit,110.67
44439,621,2024-05-14,Credit,5011.49
44440,621,2025-12-23,Credit,437.90
44441,621,2023-08-13,Credit,492.16
44442,622,2023-07-30,Credit,19516.09
44443,622,2024-09-16,Credit,136.89
44444,622,2025-05-09,Debit,21370.30
44445,622,2025-12-11,Debit,237.12
44446,622,2022-05-15,Credit,290.25
44447,622,2025-12-18,Debit,547.39
44448,622,2022-08-20,Debit,3905.88
44449,622,2022-09-09,Debit,21683.62
44450,622,2025-03-16,Credit,356.72
44451,622,2023-07-04,Credit,418.20
44452,622,2023-03-20,Debit,323.77
44453,622,2023-09-12,Debit,385.21
44454,622,2024-05-30,Debit,4718.02
44455,622,2025-08-28,Debit,1970.62
44456,622,2023-03-19,Debit,131.08
44457,622,2024-07-31,Debit,403.35
44458,622,2023-02-12,Credit,193.36
44459,622,2024-04-26,Debit,412.10
44460,622,2022-12-14,Credit,14561.51
44461,622,2022-08-01,Credit,426.23
44462,622,2025-01-01,Debit,4705.63
44463,622,2024-10-19,Debit,292.89
44464,622,2025-07-23,Debit,102.44
44465,622,2024-03-03,Debit,528.54
44466,622,2024-10-12,Debit,363.85
44467,622,2023-11-23,Credit,457.26
44468,622,2022-06-14,Debit,168.19
44469,622,2023-07-02,Credit,89.61
44470,622,2024-12-22,Debit,110.43
44471,622,2024-08-12,Debit,1634.65
44472,622,2024-01-15,Credit,18114.01
44473,622,2024-05-14,Debit,251.73
44474,622,2022-07-30,Debit,475.81
44475,622,2025-07-16,Debit,404.19
44476,622,2025-04-22,Credit,191.91
44477,622,2025-08-04,Debit,244.46
44478,622,2022-05-23,Debit,3782.68
44479,622,2024-07-14,Debit,73.47
44480,622,2025-08-16,Debit,293.16
44481,622,2023-08-16,Debit,283.09
44482,622,2025-02-18,Credit,58.61
44483,622,2024-08-14,Credit,3728.16
44484,622,2025-08-12,Debit,1657.62
44485,622,2023-10-31,Debit,421.87
44486,622,2024-06-06,Debit,4495.75
44487,622,2022-09-07,Debit,50.67
44488,622,2022-07-07,Debit,135.08
44489,622,2023-11-07,Debit,493.74
44490,622,2023-07-25,Credit,374.17
44491,622,2025-10-08,Debit,116.87
44492,622,2025-03-12,Credit,456.20
44493,622,2022-09-29,Credit,2724.69
44494,622,2022-06-20,Debit,536.89
44495,622,2025-06-17,Credit,322.21
44496,622,2025-10-09,Debit,1235.29
44497,622,2025-08-09,Debit,86.77
44498,622,2023-07-05,Credit,478.18
44499,622,2022-12-22,Debit,341.02
44500,622,2023-10-25,Debit,31729.99
44501,622,2023-08-10,Debit,159.35
44502,622,2022-06-04,Debit,304.49
44503,622,2025-11-03,Debit,109.24
44504,622,2025-08-24,Debit,397.34
44505,622,2022-08-09,Debit,103.34
44506,622,2025-09-14,Debit,97.12
44507,622,2025-12-03,Debit,24864.05
44508,622,2024-03-08,Credit,44844.67
44509,622,2023-05-15,Credit,417.53
44510,622,2023-04-30,Debit,113.38
44511,622,2023-07-10,Credit,149.57
44512,622,2023-07-26,Debit,282.12
44513,622,2025-06-06,Debit,244.32
44514,622,2023-08-23,Debit,99.29
44515,622,2022-11-08,Debit,476.09
44516,622,2024-01-19,Debit,178.66
44517,622,2025-04-16,Debit,5528.55
44518,622,2022-06-26,Credit,310.50
44519,622,2023-09-24,Credit,1908.56
44520,622,2024-03-13,Debit,5562.82
44521,622,2022-09-15,Debit,152.25
44522,622,2023-08-17,Debit,464.87
44523,622,2022-07-18,Debit,215.03
44524,622,2023-11-21,Credit,5735.98
44525,622,2022-09-27,Debit,391.06
44526,622,2022-05-25,Credit,153.73
44527,622,2025-07-03,Debit,4808.91
44528,622,2025-11-08,Credit,202.43
44529,622,2025-02-11,Debit,320.31
44530,622,2023-12-30,Credit,166.49
44531,622,2024-12-05,Credit,395.62
44532,622,2024-10-08,Debit,543.69
44533,622,2024-05-18,Credit,533.29
44534,622,2025-01-03,Debit,353.26
44535,622,2025-10-04,Credit,88.22
44536,622,2024-08-30,Debit,138.12
44537,622,2023-03-11,Debit,263.93
44538,622,2022-05-21,Debit,256.05
44539,622,2024-05-29,Debit,410.90
44540,622,2023-05-05,Credit,334.86
44541,622,2023-06-17,Debit,121.58
44542,622,2024-12-19,Debit,406.33
44543,623,2017-07-05,Debit,336.59
44544,623,2021-01-14,Credit,447.33
44545,623,2022-11-26,Credit,492.10
44546,623,2022-09-25,Credit,165.90
44547,623,2022-01-24,Credit,137.91
44548,623,2022-09-30,Debit,308.16
44549,623,2025-10-11,Credit,315.36
44550,623,2017-08-14,Debit,485.29
44551,623,2023-10-11,Credit,1575.91
44552,623,2023-07-17,Debit,122.18
44553,623,2025-07-06,Credit,549.21
44554,623,2019-02-07,Credit,343.64
44555,623,2025-08-18,Credit,22916.76
44556,623,2020-11-04,Credit,281.67
44557,623,2024-09-02,Credit,474.76
44558,623,2021-08-07,Debit,342.31
44559,623,2021-12-09,Debit,104.91
44560,623,2018-06-22,Debit,18171.60
44561,623,2025-08-27,Debit,3441.27
44562,623,2024-12-29,Debit,57.81
44563,623,2020-06-26,Debit,215.78
44564,623,2021-08-01,Credit,353.93
44565,623,2018-09-15,Credit,317.69
44566,623,2019-01-30,Credit,5183.45
44567,623,2017-09-17,Debit,300.68
44568,623,2023-12-21,Debit,334.78
44569,623,2023-08-06,Credit,535.63
44570,623,2023-09-15,Debit,220.71
44571,623,2017-10-04,Credit,223.28
44572,623,2022-12-18,Debit,228.45
44573,623,2017-11-20,Credit,534.40
44574,623,2019-07-18,Credit,311.03
44575,623,2022-09-20,Credit,175.02
44576,623,2023-12-27,Debit,148.08
44577,623,2018-03-05,Debit,339.75
44578,623,2022-05-25,Credit,5880.91
44579,623,2025-03-07,Credit,549.03
44580,623,2020-10-16,Debit,543.55
44581,623,2022-04-22,Debit,60.67
44582,623,2022-09-30,Credit,4012.06
44583,623,2020-01-19,Debit,351.64
44584,623,2018-04-04,Debit,452.83
44585,623,2025-04-21,Debit,65.52
44586,623,2022-05-09,Credit,478.74
44587,623,2020-09-24,Credit,2366.10
44588,623,2018-10-28,Debit,17455.50
44589,623,2022-08-24,Debit,3066.94
44590,623,2020-08-26,Credit,1316.75
44591,623,2019-09-13,Debit,353.48
44592,623,2025-05-03,Debit,203.61
44593,623,2023-12-28,Debit,434.72
44594,623,2020-06-25,Debit,3239.42
44595,623,2020-09-12,Debit,461.21
44596,623,2021-04-26,Credit,3060.04
44597,623,2018-10-01,Credit,132.53
44598,623,2025-09-25,Credit,539.49
44599,623,2020-12-15,Debit,174.21
44600,623,2020-09-04,Credit,67.14
44601,623,2025-08-12,Credit,477.92
44602,623,2022-09-05,Debit,449.15
44603,623,2022-04-30,Debit,220.57
44604,623,2025-06-11,Credit,324.73
44605,623,2022-03-22,Debit,54500.49
44606,623,2021-08-14,Credit,44601.73
44607,623,2020-11-03,Debit,538.69
44608,623,2021-12-23,Debit,351.16
44609,623,2017-12-08,Debit,408.87
44610,623,2019-09-30,Credit,294.33
44611,623,2018-11-15,Credit,345.72
44612,623,2025-09-15,Debit,161.00
44613,623,2022-02-09,Debit,103.21
44614,623,2019-07-23,Credit,150.11
44615,623,2021-05-19,Credit,71.23
44616,623,2019-07-24,Debit,402.11
44617,623,2019-10-05,Credit,55.69
44618,623,2019-05-03,Debit,111.12
44619,623,2019-07-20,Debit,132.92
44620,623,2018-05-24,Debit,382.97
44621,623,2018-06-06,Credit,288.91
44622,623,2021-03-15,Debit,369.90
44623,623,2023-06-13,Credit,188.09
44624,623,2020-03-25,Debit,357.74
44625,623,2017-12-16,Credit,326.25
44626,623,2018-11-05,Debit,157.04
44627,623,2021-11-05,Debit,193.11
44628,623,2025-05-04,Credit,5331.93
44629,623,2017-09-18,Debit,484.88
44630,623,2018-06-06,Debit,289.19
44631,623,2018-02-07,Debit,5719.99
44632,623,2024-09-28,Credit,533.56
44633,623,2018-05-03,Debit,226.43
44634,623,2018-05-18,Debit,18164.05
44635,623,2020-09-28,Debit,385.07
44636,623,2025-12-10,Credit,183.79
44637,623,2022-10-12,Debit,3314.96
44638,623,2021-07-25,Credit,287.95
44639,623,2023-01-09,Credit,472.41
44640,623,2019-05-05,Credit,253.40
44641,623,2018-10-31,Debit,360.07
44642,623,2018-09-01,Credit,249.55
44643,623,2025-11-11,Debit,456.62
44644,623,2018-10-21,Debit,541.68
44645,623,2021-11-03,Debit,3922.50
44646,623,2021-09-20,Debit,3746.87
44647,623,2019-02-18,Debit,14731.71
44648,623,2020-03-25,Credit,343.12
44649,623,2019-08-16,Credit,2775.77
44650,623,2022-09-15,Debit,289.55
44651,623,2018-03-21,Credit,3782.03
44652,623,2025-11-12,Debit,2379.74
44653,623,2023-03-24,Debit,312.90
44654,623,2018-07-18,Debit,255.89
44655,623,2020-05-25,Debit,5036.35
44656,623,2022-05-03,Debit,263.16
44657,624,2023-08-06,Credit,153.36
44658,624,2024-06-06,Debit,410.01
44659,624,2024-02-18,Credit,53.92
44660,624,2020-04-20,Credit,188.74
44661,624,2023-03-05,Debit,300.55
44662,624,2023-07-16,Debit,513.12
44663,624,2021-03-10,Debit,5275.51
44664,624,2022-08-13,Credit,103.25
44665,624,2020-06-09,Debit,197.13
44666,624,2025-11-08,Debit,344.87
44667,624,2024-02-20,Debit,217.85
44668,624,2019-08-03,Credit,488.79
44669,624,2023-10-05,Credit,426.29
44670,624,2023-01-28,Credit,70.84
44671,624,2019-10-23,Debit,400.54
44672,624,2022-04-16,Debit,482.37
44673,624,2025-01-09,Credit,5439.30
44674,624,2024-06-29,Debit,106.05
44675,624,2023-08-02,Credit,52284.55
44676,624,2025-03-18,Debit,366.33
44677,624,2021-09-13,Debit,292.31
44678,624,2019-11-23,Credit,52.20
44679,624,2025-10-24,Debit,384.00
44680,624,2024-07-03,Debit,58.22
44681,624,2023-03-13,Debit,2749.05
44682,624,2023-03-30,Debit,58688.78
44683,624,2019-07-10,Debit,512.79
44684,624,2021-12-14,Credit,5206.91
44685,624,2019-06-02,Debit,341.94
44686,624,2020-07-06,Debit,429.71
44687,624,2022-04-11,Credit,96.68
44688,624,2025-08-19,Debit,285.77
44689,624,2022-05-26,Credit,344.62
44690,624,2021-03-31,Debit,74.94
44691,624,2025-02-19,Debit,88.90
44692,624,2021-07-17,Debit,302.95
44693,624,2019-10-31,Debit,113.22
44694,624,2023-09-03,Credit,210.68
44695,624,2021-12-27,Debit,85.88
44696,624,2025-01-09,Debit,339.65
44697,624,2024-01-02,Debit,302.33
44698,624,2020-11-24,Debit,197.60
44699,624,2022-11-15,Debit,176.59
44700,624,2025-07-01,Credit,183.89
44701,624,2023-05-01,Debit,461.60
44702,624,2022-12-30,Credit,335.79
44703,624,2020-04-11,Credit,220.81
44704,624,2022-06-14,Debit,498.07
44705,624,2019-10-04,Debit,71.89
44706,624,2025-07-10,Credit,309.17
44707,624,2024-09-10,Credit,527.35
44708,624,2023-03-30,Credit,487.78
44709,624,2025-11-27,Debit,443.58
44710,624,2020-06-27,Debit,123.04
44711,624,2023-11-02,Debit,205.88
44712,624,2024-07-17,Debit,18198.10
44713,624,2024-02-15,Credit,139.99
44714,624,2024-04-12,Debit,294.56
44715,624,2025-02-25,Debit,369.70
44716,624,2023-07-17,Debit,88.47
44717,624,2024-12-17,Debit,193.86
44718,624,2021-07-20,Credit,502.23
44719,624,2021-12-26,Credit,1763.58
44720,624,2021-11-08,Debit,185.98
44721,624,2020-03-24,Credit,540.18
44722,624,2024-07-12,Credit,235.18
44723,624,2021-12-03,Credit,485.33
44724,624,2023-10-06,Debit,418.96
44725,624,2024-09-17,Debit,92.58
44726,624,2023-11-24,Credit,303.71
44727,624,2025-11-05,Credit,308.82
44728,624,2021-06-01,Credit,291.42
44729,624,2024-06-04,Debit,53.26
44730,624,2021-06-16,Debit,2538.08
44731,624,2023-10-05,Credit,267.48
44732,624,2022-11-22,Debit,341.70
44733,624,2021-06-19,Debit,398.29
44734,624,2024-06-08,Credit,187.45
44735,624,2019-12-17,Credit,522.34
44736,624,2024-10-04,Debit,354.31
44737,624,2019-10-11,Debit,57.86
44738,624,2019-07-07,Debit,239.22
44739,624,2019-06-06,Credit,415.60
44740,624,2023-04-10,Debit,99.23
44741,624,2022-03-04,Credit,376.93
44742,624,2025-04-08,Debit,378.25
44743,624,2025-05-12,Debit,1051.90
44744,624,2022-03-05,Credit,507.97
44745,624,2021-03-04,Credit,4615.01
44746,624,2023-05-26,Debit,37155.79
44747,624,2021-12-22,Credit,4830.70
44748,624,2019-06-01,Credit,448.79
44749,624,2025-11-15,Debit,318.92
44750,624,2022-02-22,Debit,423.18
44751,624,2022-08-20,Debit,124.21
44752,624,2020-02-04,Credit,281.26
44753,624,2024-04-03,Debit,4070.21
44754,624,2025-02-28,Debit,245.33
44755,624,2024-02-15,Credit,509.63
44756,624,2020-09-29,Credit,189.23
44757,624,2024-06-01,Credit,200.54
44758,624,2020-06-14,Debit,244.65
44759,624,2022-10-05,Debit,488.17
44760,624,2019-10-23,Credit,391.97
44761,624,2024-05-09,Credit,112.18
44762,624,2024-05-04,Debit,94.41
44763,624,2020-01-23,Debit,251.45
44764,624,2020-08-02,Credit,417.97
44765,624,2024-05-01,Credit,99.96
44766,624,2020-09-09,Credit,277.48
44767,624,2024-09-18,Credit,114.64
44768,624,2021-04-21,Credit,502.79
44769,624,2021-12-15,Debit,483.31
44770,624,2019-12-31,Credit,486.47
44771,624,2020-08-27,Credit,214.01
44772,625,2020-08-06,Debit,425.63
44773,625,2018-11-22,Debit,240.03
44774,625,2020-11-23,Debit,310.82
44775,625,2017-04-27,Debit,211.70
44776,625,2021-01-16,Debit,486.12
44777,625,2018-06-27,Debit,136.60
44778,625,2016-08-04,Debit,512.89
44779,625,2019-12-31,Credit,268.64
44780,625,2022-03-27,Debit,258.98
44781,625,2017-09-15,Debit,535.78
44782,625,2018-01-07,Debit,73.44
44783,625,2017-10-09,Debit,57.59
44784,625,2016-09-23,Debit,414.02
44785,625,2016-10-10,Debit,530.61
44786,625,2021-07-01,Credit,494.78
44787,625,2024-05-27,Debit,548.79
44788,625,2023-02-16,Debit,192.24
44789,625,2017-10-08,Credit,205.96
44790,625,2021-06-08,Credit,70.46
44791,625,2024-11-26,Debit,502.65
44792,625,2021-02-09,Debit,347.12
44793,625,2016-12-02,Debit,513.89
44794,625,2019-12-23,Credit,333.21
44795,625,2022-02-01,Credit,230.80
44796,625,2016-12-17,Debit,526.41
44797,625,2020-10-14,Credit,197.45
44798,625,2020-08-05,Credit,548.67
44799,625,2019-04-19,Debit,142.46
44800,625,2018-03-11,Debit,144.39
44801,625,2024-09-02,Debit,358.97
44802,625,2024-03-08,Debit,45822.78
44803,625,2023-12-18,Debit,53128.15
44804,625,2025-01-30,Debit,534.63
44805,625,2022-10-06,Debit,503.44
44806,625,2022-06-27,Credit,501.12
44807,625,2023-11-19,Credit,83.45
44808,625,2020-08-22,Debit,297.56
44809,625,2018-02-27,Debit,266.51
44810,626,2023-11-17,Debit,335.35
44811,626,2019-09-21,Debit,74.12
44812,626,2024-10-21,Debit,57.11
44813,626,2020-04-03,Credit,311.25
44814,626,2022-02-17,Debit,423.07
44815,626,2023-03-12,Credit,87.23
44816,626,2022-05-24,Debit,129.55
44817,626,2022-03-29,Debit,307.31
44818,626,2023-09-04,Debit,55.08
44819,626,2025-04-01,Debit,87.54
44820,626,2021-02-11,Credit,2922.42
44821,626,2019-09-14,Debit,399.46
44822,626,2019-08-17,Credit,437.99
44823,626,2020-08-30,Credit,154.15
44824,626,2023-01-04,Debit,232.01
44825,626,2019-07-01,Credit,236.38
44826,626,2019-07-13,Credit,429.70
44827,626,2022-07-07,Debit,183.39
44828,626,2024-09-22,Debit,202.29
44829,626,2021-02-21,Credit,495.77
44830,626,2020-12-07,Debit,391.57
44831,626,2023-09-23,Debit,291.19
44832,626,2019-11-19,Debit,174.80
44833,626,2020-01-22,Debit,155.21
44834,626,2022-12-20,Debit,499.15
44835,626,2021-07-08,Credit,411.51
44836,626,2022-02-23,Credit,378.09
44837,626,2022-06-10,Debit,295.36
44838,626,2022-07-27,Credit,426.04
44839,626,2021-12-02,Credit,431.22
44840,626,2022-12-14,Credit,205.33
44841,626,2022-04-28,Credit,456.37
44842,626,2025-08-05,Debit,506.29
44843,626,2019-10-14,Credit,1324.71
44844,626,2022-10-05,Debit,216.36
44845,626,2023-01-03,Credit,486.18
44846,626,2020-12-14,Credit,418.98
44847,626,2025-11-30,Debit,375.26
44848,626,2023-08-28,Debit,333.33
44849,626,2024-05-29,Debit,457.39
44850,626,2023-03-22,Credit,1544.41
44851,626,2021-10-21,Credit,133.08
44852,626,2023-02-21,Debit,242.67
44853,626,2020-12-26,Debit,382.40
44854,626,2025-05-02,Credit,533.52
44855,626,2022-01-27,Debit,1861.58
44856,626,2025-07-10,Credit,477.45
44857,626,2019-05-18,Credit,407.89
44858,626,2022-03-12,Credit,3964.06
44859,626,2020-07-22,Debit,325.09
44860,626,2022-06-17,Credit,139.18
44861,626,2020-12-24,Debit,507.37
44862,626,2023-02-06,Credit,114.02
44863,626,2019-09-27,Debit,208.07
44864,626,2023-01-13,Credit,542.52
44865,626,2019-07-15,Credit,441.62
44866,626,2025-08-13,Debit,544.90
44867,626,2024-03-08,Credit,12646.97
44868,626,2022-06-06,Debit,118.86
44869,626,2021-10-20,Debit,13642.35
44870,626,2024-04-19,Credit,446.24
44871,626,2022-04-17,Debit,1836.62
44872,626,2022-09-23,Debit,295.87
44873,626,2025-03-08,Credit,242.35
44874,626,2021-04-23,Debit,295.40
44875,626,2024-07-06,Debit,403.57
44876,626,2022-12-27,Credit,355.83
44877,626,2019-12-04,Debit,74.51
44878,626,2025-02-23,Debit,481.00
44879,626,2024-05-31,Debit,288.05
44880,626,2024-02-15,Credit,539.96
44881,626,2020-06-29,Debit,362.34
44882,626,2023-06-19,Credit,346.06
44883,626,2020-11-25,Credit,169.77
44884,626,2023-02-07,Debit,382.16
44885,626,2025-06-11,Credit,501.78
44886,626,2023-05-18,Debit,377.48
44887,626,2020-09-01,Credit,57.52
44888,626,2023-12-25,Credit,456.82
44889,626,2025-07-16,Credit,510.75
44890,626,2022-01-21,Debit,514.30
44891,626,2023-10-18,Credit,187.20
44892,626,2023-01-11,Debit,224.04
44893,626,2021-06-17,Credit,148.66
44894,626,2021-02-24,Credit,474.73
44895,626,2021-09-04,Credit,5837.80
44896,626,2020-06-18,Credit,36329.96
44897,626,2023-10-20,Credit,398.80
44898,626,2020-03-16,Debit,2639.13
44899,626,2024-02-13,Debit,488.32
44900,626,2021-07-12,Debit,185.33
44901,626,2023-08-25,Debit,113.61
44902,626,2023-01-01,Debit,468.51
44903,626,2023-12-14,Debit,3806.27
44904,626,2025-03-18,Debit,72.62
44905,626,2020-02-05,Credit,37055.55
44906,626,2021-01-22,Credit,285.56
44907,626,2022-09-26,Debit,46728.74
44908,626,2025-08-29,Credit,295.66
44909,626,2023-08-19,Credit,326.77
44910,626,2022-07-29,Debit,288.08
44911,626,2022-08-23,Debit,362.78
44912,626,2023-02-28,Credit,114.64
44913,627,2024-01-24,Debit,104.01
44914,627,2023-11-25,Credit,458.18
44915,627,2024-04-12,Credit,188.09
44916,627,2021-06-24,Debit,17866.91
44917,627,2025-07-26,Credit,518.68
44918,627,2024-02-20,Credit,119.35
44919,627,2024-08-26,Debit,111.96
44920,627,2022-07-14,Credit,2073.31
44921,627,2021-07-17,Credit,414.27
44922,627,2022-10-06,Credit,59.59
44923,627,2024-06-08,Debit,2542.81
44924,627,2023-10-26,Credit,382.95
44925,627,2022-02-08,Debit,2308.40
44926,627,2025-06-03,Credit,311.23
44927,627,2023-10-14,Credit,110.87
44928,627,2024-10-28,Credit,395.08
44929,627,2022-01-10,Debit,1491.77
44930,627,2025-05-20,Credit,257.56
44931,627,2023-12-05,Credit,354.01
44932,627,2025-04-21,Credit,191.77
44933,627,2023-06-22,Credit,4565.40
44934,627,2023-05-15,Debit,169.49
44935,627,2024-09-05,Credit,436.69
44936,627,2024-05-22,Debit,245.30
44937,627,2024-02-18,Debit,3838.11
44938,627,2022-12-16,Credit,1927.94
44939,627,2024-11-24,Debit,1629.34
44940,627,2021-03-10,Debit,145.24
44941,627,2021-05-25,Debit,202.11
44942,627,2022-05-02,Debit,321.31
44943,627,2024-11-09,Debit,122.58
44944,627,2024-03-12,Debit,96.62
44945,627,2024-06-02,Debit,3795.56
44946,627,2024-08-27,Debit,149.48
44947,627,2025-11-30,Debit,5822.33
44948,627,2024-01-28,Debit,371.37
44949,627,2020-11-14,Debit,277.82
44950,627,2023-08-24,Credit,274.68
44951,628,2023-08-14,Debit,342.49
44952,628,2025-12-10,Credit,455.30
44953,628,2022-01-29,Credit,256.48
44954,628,2021-12-11,Debit,26694.39
44955,628,2023-09-07,Debit,58828.63
44956,628,2022-08-29,Debit,464.43
44957,628,2025-03-25,Debit,414.42
44958,628,2022-01-03,Debit,411.25
44959,628,2025-08-11,Debit,111.61
44960,628,2023-09-03,Credit,353.14
44961,628,2023-01-17,Debit,71.29
44962,628,2023-09-14,Debit,401.67
44963,628,2021-11-29,Credit,533.14
44964,628,2023-06-03,Credit,3900.85
44965,628,2024-05-18,Debit,254.11
44966,628,2024-02-01,Debit,271.07
44967,628,2023-07-18,Credit,415.70
44968,628,2024-11-15,Credit,367.41
44969,628,2021-06-10,Credit,484.62
44970,628,2024-12-25,Debit,162.32
44971,628,2023-08-08,Credit,351.46
44972,628,2022-11-26,Credit,31351.41
44973,628,2025-06-06,Debit,2554.05
44974,628,2022-12-28,Credit,434.57
44975,628,2025-12-23,Debit,164.77
44976,628,2023-04-16,Credit,181.30
44977,628,2025-02-05,Debit,98.30
44978,628,2025-10-11,Debit,351.16
44979,628,2023-02-18,Credit,34494.11
44980,628,2025-05-22,Debit,221.62
44981,628,2021-12-11,Credit,49561.77
44982,628,2021-10-03,Debit,482.94
44983,628,2025-02-12,Debit,422.34
44984,628,2022-09-10,Credit,75.27
44985,628,2023-05-26,Debit,60.86
44986,628,2025-12-02,Debit,207.53
44987,628,2022-03-07,Credit,426.31
44988,628,2025-07-11,Debit,4922.34
44989,628,2024-11-25,Credit,543.03
44990,628,2023-01-13,Debit,1621.22
44991,628,2024-01-06,Debit,2033.16
44992,628,2022-02-01,Debit,1693.17
44993,628,2024-09-03,Credit,439.17
44994,628,2025-02-24,Debit,470.72
44995,628,2022-11-08,Credit,5210.79
44996,628,2023-11-08,Debit,349.28
44997,628,2025-09-17,Debit,210.33
44998,628,2025-09-14,Credit,16811.75
44999,628,2025-01-11,Credit,1125.02
45000,628,2021-09-04,Credit,103.07
45001,628,2023-02-24,Debit,204.29
45002,628,2024-04-05,Debit,232.47
45003,628,2025-07-11,Credit,50.92
45004,629,2024-04-07,Debit,151.64
45005,629,2023-03-14,Credit,437.70
45006,629,2024-02-15,Credit,281.05
45007,629,2024-01-11,Debit,237.70
45008,629,2024-05-18,Credit,406.56
45009,629,2025-08-31,Credit,54.84
45010,629,2024-03-17,Credit,268.01
45011,629,2024-09-22,Debit,549.31
45012,629,2025-07-08,Debit,78.67
45013,629,2024-08-07,Debit,2619.41
45014,629,2025-06-03,Debit,355.30
45015,629,2024-09-02,Debit,264.94
45016,629,2023-10-10,Credit,14304.58
45017,629,2024-06-11,Credit,377.06
45018,629,2024-06-16,Debit,494.87
45019,629,2023-12-05,Credit,113.20
